#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales
3.0,23121.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,35614.96
3.0,23121.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,31502.66
3.0,23121.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,49172.32
3.0,23121.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,51376.34
3.0,23121.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,10946.05
3.0,23121.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,2654.93
3.0,23121.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,12934.56
3.0,23121.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,6168.0
3.0,23121.0,1600000.0,Seguretat Social,3.0,2.0,1.0,75058.9
3.0,23121.0,2020000.0,Lloguer edificis i altres construccions,3.0,2.0,2.0,19000.0
3.0,23121.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,1000.0
3.0,23121.0,2210000.0,Subministraments energia elèctrica ,3.0,2.0,2.0,4000.0
3.0,23121.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,800.0
3.0,23121.0,2210500.0,Subministraments alimentaris,3.0,2.0,2.0,10000.0
3.0,23121.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,2000.0
3.0,23121.0,2230000.0,Transports,3.0,2.0,2.0,1000.0
3.0,23121.0,2240000.0,Assegurances,3.0,2.0,2.0,2000.0
3.0,23121.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,15000.0
3.0,23121.0,2260600.0,Reunions,3.0,2.0,2.0,10000.0
3.0,23121.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1000.0
3.0,23121.0,2270600.0,Estudis i treballs tècnics,3.0,2.0,2.0,2000.0
3.0,23121.0,2270601.0,Programa d'atenció a persones víctimes d'ASI,3.0,2.0,2.0,30000.0
3.0,23121.0,2279900.0,Prestació serveis: assessoria jurídica,3.0,2.0,2.0,24635.22
3.0,23121.0,2302000.0,Dietes,3.0,2.0,2.0,200.0
3.0,23121.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,2000.0
3.0,23121.0,4800000.0,Prestació eco. per a dones víctimes de violència de gènere,3.0,2.0,4.0,20000.0
3.0,23121.0,4800001.0,Protocol violències sexistes i sexuals,3.0,2.0,4.0,20000.0
3.0,23121.0,6370020.0,Equipament centre d'acolliment i pis pont,3.0,2.0,6.0,10000.0
3.0,23121.0,7200000.0,Sales amables. Administració General de l'Estat,3.0,2.0,7.0,50000.0
3.0,23122.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,83582.42
3.0,23122.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,11482.84
3.0,23122.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,40866.71
3.0,23122.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,4916.69
3.0,23122.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,44080.29
3.0,23122.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,6916.05
3.0,23122.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,5311.77
3.0,23122.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,1129.4
3.0,23122.0,1310000.0,Retribucions personal laboral temporal,3.0,2.0,1.0,38814.9
3.0,23122.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,12318.6
3.0,23122.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,1996.2
3.0,23122.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,2612.16
3.0,23122.0,1600000.0,Seguretat social,3.0,2.0,1.0,68027.59
3.0,23122.0,2120000.0,Manteniment Edificis i altres ,3.0,2.0,2.0,700.0
3.0,23122.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,3600.0
3.0,23122.0,2200000.0,Material d'oficina ordinari,3.0,2.0,2.0,1000.0
3.0,23122.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,500.0
3.0,23122.0,2210400.0,Subministrament vestuari,3.0,2.0,2.0,300.0
3.0,23122.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,2000.0
3.0,23122.0,2219901.0,Subministraments atenció drogodependències,3.0,2.0,2.0,11000.0
3.0,23122.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,7000.0
3.0,23122.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1000.0
3.0,23122.0,2279900.0,Prestació de serveis: metge i psicòloga,3.0,2.0,2.0,67051.0
3.0,23122.0,2279901.0,Transport de productes específics,3.0,2.0,2.0,7800.0
3.0,23122.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,4000.0
3.0,23123.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,347604.66
3.0,23123.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,277407.56
3.0,23123.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,141930.2
3.0,23123.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,114749.16
3.0,23123.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,210002.17
3.0,23123.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,194848.06
3.0,23123.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,23801.02
3.0,23123.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,25063.71
3.0,23123.0,1300000.0,Retribucions personal laboral fix ,3.0,2.0,1.0,38872.9
3.0,23123.0,1310000.0,Retribucions persona laboral temporal,3.0,2.0,1.0,135895.05
3.0,23123.0,1310030.0,Laboral Temporal susbtitució transitòria (vacances),3.0,2.0,1.0,9917.2
3.0,23123.0,1310040.0,Laboral Temporal subst.transitòria incapac.transitòria,3.0,2.0,1.0,14875.81
3.0,23123.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,54693.0
3.0,23123.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,47676.58
3.0,23123.0,1501000.0,Productivitat personal laboral fix,3.0,2.0,1.0,2612.16
3.0,23123.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,10857.36
3.0,23123.0,1600000.0,Seguretat Social,3.0,2.0,1.0,467409.97
3.0,23123.0,2020000.0,Lloguer edificis i altres construccions,3.0,2.0,2.0,23000.0
3.0,23123.0,2120000.0,Manteniment Edificis i altres ,3.0,2.0,2.0,22000.0
3.0,23123.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,15000.0
3.0,23123.0,2140000.0,Manteniment elements de transport,3.0,2.0,2.0,1000.0
3.0,23123.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,500.0
3.0,23123.0,2210000.0,Subministraments energia elèctrica ,3.0,2.0,2.0,18000.0
3.0,23123.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,7500.0
3.0,23123.0,2210300.0,Subministrament combustible,3.0,2.0,2.0,15000.0
3.0,23123.0,2210400.0,Vestuari,3.0,2.0,2.0,3000.0
3.0,23123.0,2210500.0,Subministrament alimentari,3.0,2.0,2.0,15000.0
3.0,23123.0,2210600.0,Subministrament productes farmacèutics,3.0,2.0,2.0,3000.0
3.0,23123.0,2211000.0,Subministraments productes de desinfecció i neteja,3.0,2.0,2.0,8000.0
3.0,23123.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,7500.0
3.0,23123.0,2230000.0,Transports,3.0,2.0,2.0,5000.0
3.0,23123.0,2240000.0,Assegurances,3.0,2.0,2.0,1000.0
3.0,23123.0,2260400.0,Despeses jurídiques,3.0,2.0,2.0,18172.0
3.0,23123.0,2269900.0,Despeses diverses,3.0,2.0,2.0,31172.43
3.0,23123.0,2270001.0,Prestació de serveis: jardineria,3.0,2.0,2.0,9683.03
3.0,23123.0,2279900.0,Prestació de serveis: menús,3.0,2.0,2.0,150000.0
3.0,23123.0,2279910.0,Prestació de serveis,3.0,2.0,2.0,30000.0
3.0,23123.0,2279912.0,Prestació servei residencial acció educativa especial,3.0,2.0,2.0,354444.2
3.0,23123.0,2302000.0,Dietes,3.0,2.0,2.0,400.0
3.0,23123.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,10000.0
3.0,23123.0,4500000.0,Programa Atura't,3.0,2.0,4.0,12000.0
3.0,23123.0,4800001.0,Ajuts tutela i acolliment familiar,3.0,2.0,4.0,160000.0
3.0,23123.0,4800002.0,Ajuts menors en risc de desprotecció,3.0,2.0,4.0,30000.0
3.0,23123.0,6220000.0,Inversió associada al funcionament operatiu dels serveis,3.0,2.0,6.0,50000.0
3.0,23123.0,6250000.0,Mobiliari,3.0,2.0,6.0,10000.0
3.0,23123.0,6290000.0,Redacció projecte Vassallo,3.0,2.0,6.0,55000.0
3.0,23123.0,6500000.0,Es Fabiol,3.0,2.0,6.0,500000.0
3.0,23124.0,2230000.0,Transports,3.0,2.0,2.0,2000.0
3.0,23124.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,2500.0
3.0,23124.0,2269900.0,Despeses diverses,3.0,2.0,2.0,600.0
3.0,23124.0,2269950.0,Pla insular de Família. Programes preventius comunitaris,3.0,2.0,2.0,25000.0
3.0,23124.0,2270600.0,Estudis i treballs tècnics,3.0,2.0,2.0,30000.0
3.0,23124.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,500.0
3.0,23124.0,4110002.0,Escola de Salut Pública - IME,3.0,2.0,4.0,80000.0
3.0,23124.0,4110007.0,Suport estadístic IME,3.0,2.0,4.0,20000.0
3.0,23124.0,4620000.0,Pla Insular Família. Finançament menjadors infantils,3.0,2.0,4.0,85000.0
3.0,23124.0,4800001.0,Pla Insular Família. Programa ajut alimentari,3.0,2.0,4.0,200000.0
3.0,23124.0,4800003.0,Pla Insular Família. Programa escolarització infantil PAIDÓS,3.0,2.0,4.0,50000.0
3.0,23125.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,45781.48
3.0,23125.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,17281.34
3.0,23125.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,4484.03
3.0,23125.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,3233.36
3.0,23125.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,7301.52
3.0,23125.0,1600000.0,Seguretat Social,3.0,2.0,1.0,24548.89
3.0,23125.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,2000.0
3.0,23125.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1600.0
3.0,23125.0,2279900.0,Prestació de serveis: assessoria jurídica,3.0,2.0,2.0,8958.26
3.0,23125.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,2000.0
3.0,23125.0,4800000.0,Fons Menorquí de Cooperació,3.0,2.0,4.0,35000.0
3.0,23131.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,17713.87
3.0,23131.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,6363.6
3.0,23131.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,9804.06
3.0,23131.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,1236.39
3.0,23131.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,2612.16
3.0,23131.0,1600000.0,Seguretat Social,3.0,2.0,1.0,12281.14
3.0,23131.0,4620000.0,Prestacions econòmiques dels Serv. Socials a Ajuntaments,3.0,2.0,4.0,730000.0
3.0,23131.0,4800000.0,Programa suport a la inserció,3.0,2.0,4.0,350000.0
3.0,23131.0,4800002.0,Ajuts a Gent Gran,3.0,2.0,4.0,100000.0
3.0,23131.0,4800003.0,Ajuts a persones amb discapacitat,3.0,2.0,4.0,100000.0
3.0,23131.0,4800004.0,Actuacions d'inserció i gestió programa inserció,3.0,2.0,4.0,120000.0
3.0,23131.0,4800006.0,Ajudes per estades terapèutiques fora l'illa,3.0,2.0,4.0,70000.0
3.0,23131.0,4800007.0,Ajuts econòmics per SAD a persones discapacitades,3.0,2.0,4.0,120000.0
3.0,23132.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,141076.08
3.0,23132.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,53534.44
3.0,23132.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,60315.74
3.0,23132.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,23329.03
3.0,23132.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,75088.49
3.0,23132.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,27892.18
3.0,23132.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,9203.1
3.0,23132.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,4548.05
3.0,23132.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,21017.76
3.0,23132.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,11621.64
3.0,23132.0,1600000.0,Seguretat Social,3.0,2.0,1.0,115353.04
3.0,23132.0,2120000.0,Manteniment Edificis i altres,3.0,2.0,2.0,9248.6
3.0,23132.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,5000.0
3.0,23132.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,2000.0
3.0,23132.0,2210100.0,Subministrament aigua,3.0,2.0,2.0,500.0
3.0,23132.0,2210300.0,Subministrament combustible,3.0,2.0,2.0,4000.0
3.0,23132.0,2210500.0,Subministraments alimentaris,3.0,2.0,2.0,1000.0
3.0,23132.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,7000.0
3.0,23132.0,2230000.0,Transports,3.0,2.0,2.0,500.0
3.0,23132.0,2269900.0,Despeses diverses,3.0,2.0,2.0,6700.0
3.0,23132.0,2279900.0,Prestació de serveis,3.0,2.0,2.0,12000.0
3.0,23132.0,2279901.0,Prestació de serveis: Menús Calàbria i Platja Gran,3.0,2.0,2.0,85495.62
3.0,23132.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,4000.0
3.0,23132.0,2620000.0,Serveis transports i fisio prestats per ent.s/ànim de lucre,3.0,2.0,2.0,6000.0
3.0,23132.0,6230000.0,Equipament centres,3.0,2.0,6.0,15000.0
3.0,23133.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,518504.92
3.0,23133.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,376793.48
3.0,23133.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,207943.11
3.0,23133.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,156955.71
3.0,23133.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,348482.77
3.0,23133.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,275517.66
3.0,23133.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,45429.26
3.0,23133.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,32887.31
3.0,23133.0,1300000.0,Retribucions personal laboral fix ,3.0,2.0,1.0,39235.19
3.0,23133.0,1310000.0,Retribucions personal laboral temporal,3.0,2.0,1.0,271492.85
3.0,23133.0,1310030.0,Personal laboral substitució transitòria (vacances),3.0,2.0,1.0,33057.25
3.0,23133.0,1310040.0,Personal laboral subst.transitòria incapac.transitòria,3.0,2.0,1.0,12396.47
3.0,23133.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,85964.52
3.0,23133.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,68379.3
3.0,23133.0,1501000.0,Productivitat personal laboral fix,3.0,2.0,1.0,2612.16
3.0,23133.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,22468.68
3.0,23133.0,1600000.0,Seguretat Social,3.0,2.0,1.0,737373.02
3.0,23133.0,2080000.0,Arrendaments de vestuaris modulars per als treballadors,3.0,2.0,2.0,7800.0
3.0,23133.0,2120000.0,Manteniment Edificis i altres ,3.0,2.0,2.0,7277.28
3.0,23133.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,31000.0
3.0,23133.0,2140000.0,Manteniment elements de transport,3.0,2.0,2.0,3000.0
3.0,23133.0,2160000.0,Reparació i manteniment equipament informàtic,3.0,2.0,2.0,2880.0
3.0,23133.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,45000.0
3.0,23133.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,20000.0
3.0,23133.0,2210200.0,Subministrament gas,3.0,2.0,2.0,15000.0
3.0,23133.0,2210300.0,Subministrament combustible,3.0,2.0,2.0,45000.0
3.0,23133.0,2210400.0,Subministrament vestuari,3.0,2.0,2.0,5000.0
3.0,23133.0,2210500.0,Subministraments alimentaris,3.0,2.0,2.0,170000.0
3.0,23133.0,2211000.0,Subministraments productes de desinfecció i neteja,3.0,2.0,2.0,90000.0
3.0,23133.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,70000.0
3.0,23133.0,2250200.0,Tributs entitats locals,3.0,2.0,2.0,13000.0
3.0,23133.0,2269900.0,Despeses diverses,3.0,2.0,2.0,5000.0
3.0,23133.0,2270001.0,Prestació de serveis: jardineria,3.0,2.0,2.0,5000.0
3.0,23133.0,2270600.0,Pla de qualitat,3.0,2.0,2.0,20000.0
3.0,23133.0,2279900.0,Altres treballs realitzats per altres empreses i profes.,3.0,2.0,2.0,48000.0
3.0,23133.0,2279904.0,Prestació de serveis: assessorament sanitari,3.0,2.0,2.0,52704.0
3.0,23133.0,2279905.0,Prestació de serveis: retirada residus sanitaris,3.0,2.0,2.0,40000.0
3.0,23133.0,4620000.0,Operacions a finançar operacions corrents a Ajuntaments.,3.0,2.0,4.0,15000.0
3.0,23133.0,6321300.0,Equipament i reformes Residència Gent Gran,3.0,2.0,6.0,100000.0
3.0,23134.0,1300000.0,Retribucions personal laboral fix ,3.0,2.0,1.0,63450.89
3.0,23134.0,1501000.0,Productivitat personal laboral fix,3.0,2.0,1.0,4461.12
3.0,23134.0,1600000.0,Seguretat Social,3.0,2.0,1.0,21426.24
3.0,23134.0,2120000.0,Manteniment Edificis i altres,3.0,2.0,2.0,1114.44
3.0,23134.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,1000.0
3.0,23134.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,1700.0
3.0,23134.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,15000.0
3.0,23134.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,1600.0
3.0,23134.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,500.0
3.0,23134.0,2250200.0,Tributs entitats locals,3.0,2.0,2.0,50000.0
3.0,23134.0,2279901.0,Prestació de serveis: teleassistència,3.0,2.0,2.0,260000.0
3.0,23134.0,4539001.0,Ajut Universitat Oberta Majors,3.0,2.0,4.0,18400.0
3.0,23134.0,4620001.0,SAD Alta Intensitat,3.0,2.0,4.0,100000.0
3.0,23134.0,4620004.0,Centre de promoció de l'autonomia Ciutadella,3.0,2.0,4.0,75000.0
3.0,23134.0,4620015.0,Places dependència,3.0,2.0,4.0,1616775.38
3.0,23134.0,4670000.0,Aportació Consorci Sociosanitari de Menorca. Santa Rita,3.0,2.0,4.0,3756812.63
3.0,23134.0,4890001.0,Ajut per Arrendament local As.Democràtica Jubilats Ciutadell,3.0,2.0,4.0,54000.0
3.0,23134.0,4890002.0,Ajut Federació de Gent Gran,3.0,2.0,4.0,150000.0
3.0,23134.0,6300000.0,Obres adequació espai Camí des Castell,3.0,2.0,6.0,50000.0
3.0,23134.0,7620001.0,Transferència Ajuntaments. Geriàtric de Sant Lluís,3.0,2.0,7.0,140000.0
3.0,23134.0,7620002.0,Transferències ajuntaments. Centre de dia de Fornells,3.0,2.0,7.0,100000.0
3.0,23134.0,7670000.0,Centre Sociosanitari de Santa Rita: inversions,3.0,2.0,7.0,75000.0
3.0,23134.0,7800000.0,Residència Patronat Municipal Hospital de Ciutadella,3.0,2.0,7.0,150000.0
3.0,23135.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,311726.61
3.0,23135.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,236945.23
3.0,23135.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,118146.25
3.0,23135.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,123758.62
3.0,23135.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,186049.22
3.0,23135.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,180175.94
3.0,23135.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,28841.28
3.0,23135.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,25696.93
3.0,23135.0,1310000.0,Retribucions personal laboral temporal,3.0,2.0,1.0,40397.6
3.0,23135.0,1310030.0,Laboral Temporal substitució transitòria (vacances),3.0,2.0,1.0,8264.32
3.0,23135.0,1310040.0,Laboral Temporal subst.transitòria incapac.transitòria,3.0,2.0,1.0,6611.45
3.0,23135.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,47922.48
3.0,23135.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,50570.8
3.0,23135.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,3697.92
3.0,23135.0,1600000.0,Seguretat Social,3.0,2.0,1.0,403782.29
3.0,23135.0,2080000.0,Arrendaments d'altre immobilitzat material,3.0,2.0,2.0,6270.0
3.0,23135.0,2120000.0,Manteniment Edificis i altres,3.0,2.0,2.0,12000.0
3.0,23135.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,7000.0
3.0,23135.0,2140000.0,Manteniment elements de transport,3.0,2.0,2.0,4000.0
3.0,23135.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,500.0
3.0,23135.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,12000.0
3.0,23135.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,2500.0
3.0,23135.0,2210300.0,Subministrament combustible,3.0,2.0,2.0,16000.0
3.0,23135.0,2210400.0,Subministrament vestuari,3.0,2.0,2.0,4000.0
3.0,23135.0,2210500.0,Subministraments alimentaris,3.0,2.0,2.0,40000.0
3.0,23135.0,2210600.0,Subministrament productes farmacèutics,3.0,2.0,2.0,1500.0
3.0,23135.0,2211000.0,Subministraments productes de desinfecció i neteja,3.0,2.0,2.0,8000.0
3.0,23135.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,54222.96
3.0,23135.0,2250200.0,Tributs entitats locals,3.0,2.0,2.0,16000.0
3.0,23135.0,2269900.0,Despeses diverses,3.0,2.0,2.0,5000.0
3.0,23135.0,2270001.0,Prestació de serveis: jardineria,3.0,2.0,2.0,7000.0
3.0,23135.0,2270600.0,Prestació de serveis: suport tècnic,3.0,2.0,2.0,9000.0
3.0,23135.0,2279900.0,Prestació de serveis,3.0,2.0,2.0,35000.0
3.0,23135.0,2279901.0,Prestació serveis: menús,3.0,2.0,2.0,11000.0
3.0,23135.0,4670030.0,Servei per a persones amb discapacitat:Consorci APROP,3.0,2.0,4.0,41400.0
3.0,23135.0,4890084.0,Aportació programes Fundació discapacitats,3.0,2.0,4.0,5644000.0
3.0,23135.0,6230000.0,Maquinària instal·lacions i estris,3.0,2.0,6.0,95000.0
3.0,23135.0,6240000.0,Elements de Transport,3.0,2.0,6.0,205000.0
3.0,23135.0,6320000.0,Reforma Trepucó,3.0,2.0,6.0,300000.0
3.0,23135.0,6370000.0,Trepucó III,3.0,2.0,6.0,1224520.0
3.0,23135.0,7891600.0,Pla d'equipaments Fundació per a Persones amb Discapacitat,3.0,2.0,7.0,155000.0
4.0,32600.0,2200000.0,Material fungible per educació persones adultes,4.0,3.0,2.0,25000.0
4.0,32600.0,2200100.0,Subscripcions i publicacions,4.0,3.0,2.0,5000.0
4.0,32600.0,2230000.0,Transports,4.0,3.0,2.0,200.0
4.0,32600.0,2260200.0,Publicitat i propaganda,4.0,3.0,2.0,500.0
4.0,32600.0,2260900.0,Programa Salut Jove i Cultura: activitats,4.0,3.0,2.0,50000.0
4.0,32600.0,2269900.0,Despeses diverses,4.0,3.0,2.0,10250.0
4.0,32600.0,2269901.0,Consell Escolar Insular,4.0,3.0,2.0,4000.0
4.0,32600.0,2270600.0,Estudis i treballs tècnics,4.0,3.0,2.0,10000.0
4.0,32600.0,2279901.0,SAEI,4.0,3.0,2.0,200000.0
4.0,32600.0,2279904.0,Servei d'educació de persones adultes,4.0,3.0,2.0,480000.0
4.0,32600.0,2279905.0,Altres treballs realitzats per altres empreses i professiona,4.0,3.0,2.0,134000.0
4.0,32600.0,2312009.0,Quilometratge Consell Escolar,4.0,3.0,2.0,500.0
4.0,32600.0,4110001.0,IME,4.0,3.0,4.0,16000.0
4.0,32600.0,4239000.0,UNED,4.0,3.0,4.0,55000.0
4.0,32600.0,4539000.0,Programa Salut Jove i Cultura: transport de l'alumnat,4.0,3.0,4.0,18000.0
4.0,32600.0,4620001.0,Ajuts escoles infantils de primer cicle,4.0,3.0,4.0,1020000.0
4.0,32600.0,4620002.0,Ajuts per escoles de música,4.0,3.0,4.0,88300.0
4.0,32600.0,4620003.0,Ajudes a infants i joves per a educació no formal,4.0,3.0,4.0,500000.0
4.0,32600.0,4810004.0,Beques d'estudis fora de Menorca,4.0,3.0,4.0,501473.37
4.0,32600.0,4890000.0,Fundació Universitat Catalana d'Estiu,4.0,3.0,4.0,3000.0
4.0,32600.0,4890002.0,Associació d'Escola d'Adults de Menorca,4.0,3.0,4.0,20000.0
4.0,32600.0,4890004.0,Conveni programa escacs a les escoles,4.0,3.0,4.0,20000.0
4.0,33000.0,1010000.0,Retribucions bàsiques personal gabinet,4.0,3.0,1.0,96082.28
4.0,33000.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,4.0,3.0,1.0,67592.21
4.0,33000.0,1207001.0,Retribucions bàsiques personal funcionari interí,4.0,3.0,1.0,62192.26
4.0,33000.0,1210000.0,Complement destí personal funcionari de carrera,4.0,3.0,1.0,30595.49
4.0,33000.0,1210001.0,Complement destí personal funcionari interí,4.0,3.0,1.0,25017.88
4.0,33000.0,1210100.0,Complement específic personal funcionari de carrera,4.0,3.0,1.0,28728.19
4.0,33000.0,1210101.0,Complement específic personal funcionari interí,4.0,3.0,1.0,34200.23
4.0,33000.0,1210300.0,Altres complements personal funcionari de carrera,4.0,3.0,1.0,4915.63
4.0,33000.0,1210301.0,Altres complements personal funcionari interí,4.0,3.0,1.0,4982.52
4.0,33000.0,1500000.0,Productivitat personal funcionari de carrera,4.0,3.0,1.0,10143.0
4.0,33000.0,1500001.0,Productivitat personal funcionari interí,4.0,3.0,1.0,10603.8
4.0,33000.0,1600000.0,Seguretat Social,4.0,3.0,1.0,106579.68
4.0,33000.0,2200100.0,Subscripcions i publicacions,4.0,3.0,2.0,10500.0
4.0,33000.0,2260100.0,Despeses de protocol,4.0,3.0,2.0,300.0
