#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales
3.0,23100.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,600.0
3.0,23100.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,14000.0
3.0,23100.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,9000.0
3.0,23100.0,2210300.0,Subministrament combustible,3.0,2.0,2.0,5200.0
3.0,23100.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,2000.0
3.0,23100.0,2220000.0,Comunicacions,3.0,2.0,2.0,2600.0
3.0,23100.0,2230000.0,Transports,3.0,2.0,2.0,5000.0
3.0,23100.0,2250200.0,Tributs entitats locals,3.0,2.0,2.0,55000.0
3.0,23100.0,2260100.0,Despeses de protocol,3.0,2.0,2.0,600.0
3.0,23100.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,1000.0
3.0,23100.0,2269900.0,Despeses diverses,3.0,2.0,2.0,2000.0
3.0,23100.0,2270000.0,Prestació de serveis: neteja,3.0,2.0,2.0,23617.32
3.0,23100.0,2302000.0,Dietes,3.0,2.0,2.0,1000.0
3.0,23100.0,2310000.0,Indemnització per raó del servei. Quilometratges,3.0,2.0,2.0,1000.0
3.0,23100.0,4800011.0,Ajuts a entitats socials,3.0,2.0,4.0,400000.0
3.0,23100.0,4890018.0,Programa Transport Assistit,3.0,2.0,4.0,45000.0
3.0,23111.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,20171.03
3.0,23111.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,10820.24
3.0,23111.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,9426.32
3.0,23111.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,1188.75
3.0,23111.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,2612.16
3.0,23111.0,1600000.0,Seguretat social,3.0,2.0,1.0,11430.48
3.0,23111.0,1610000.0,Prestacions socials segons conveni,3.0,2.0,1.0,0.0
3.0,23111.0,2230000.0,Transports,3.0,2.0,2.0,2000.0
3.0,23111.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,2500.0
3.0,23111.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1500.0
3.0,23111.0,2279900.0,Prestació de serveis,3.0,2.0,2.0,20000.0
3.0,23111.0,2310000.0,Indemnitzacions per raó del servei. Quilometratges,3.0,2.0,2.0,500.0
3.0,23111.0,4620003.0,Finançament dels Serveis Socials Comunitaris Bàsics,3.0,2.0,4.0,1646374.15
3.0,23111.0,4620005.0,Ajuts finançament EMIF dels Ajuntaments,3.0,2.0,4.0,500000.0
3.0,23121.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,79194.42
3.0,23121.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,37312.21
3.0,23121.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,34242.72
3.0,23121.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,15412.69
3.0,23121.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,49104.52
3.0,23121.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,22140.9
3.0,23121.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,10643.72
3.0,23121.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,3461.55
3.0,23121.0,1300000.0,Retribucions personal laboral fix,3.0,2.0,1.0,0.0
3.0,23121.0,1310000.0,Retribucions personal laboral temporal,3.0,2.0,1.0,71461.26
3.0,23121.0,1311000.0,Indemnitzacions per fi de contracte,3.0,2.0,1.0,0.0
3.0,23121.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,12934.56
3.0,23121.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,10160.4
3.0,23121.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,6231.6
3.0,23121.0,1510000.0,Productivitat personal laboral fix,3.0,2.0,1.0,0.0
3.0,23121.0,1511000.0,Gratificacions personal laboral.,3.0,2.0,1.0,0.0
3.0,23121.0,1511001.0,Gratificacions personal laboral temporal,3.0,2.0,1.0,0.0
3.0,23121.0,1600000.0,Seguretat Social,3.0,2.0,1.0,100365.01
3.0,23121.0,1610000.0,Prestacions socials segons conveni,3.0,2.0,1.0,0.0
3.0,23121.0,2020000.0,Lloguer edificis i altres construccions,3.0,2.0,2.0,16000.0
3.0,23121.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,1000.0
3.0,23121.0,2140000.0,Elements de transport.,3.0,2.0,2.0,0.0
3.0,23121.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,3500.0
3.0,23121.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,800.0
3.0,23121.0,2210500.0,Subministraments alimentaris,3.0,2.0,2.0,10000.0
3.0,23121.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,2000.0
3.0,23121.0,2220000.0,Comunicacions,3.0,2.0,2.0,2000.0
3.0,23121.0,2230000.0,Transports,3.0,2.0,2.0,1000.0
3.0,23121.0,2240000.0,Assegurances,3.0,2.0,2.0,2000.0
3.0,23121.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,15000.0
3.0,23121.0,2260600.0,"Reunions, conferències i cursos.",3.0,2.0,2.0,10000.0
3.0,23121.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1000.0
3.0,23121.0,2270000.0,Neteja,3.0,2.0,2.0,0.0
3.0,23121.0,2270600.0,Estudis i treballs tècnics,3.0,2.0,2.0,2000.0
3.0,23121.0,2270601.0,Programa d'atenció a persones víctimes d'ASI,3.0,2.0,2.0,30000.0
3.0,23121.0,2279900.0,Prestació serveis: assessoria jurídica,3.0,2.0,2.0,24635.22
3.0,23121.0,2302000.0,Dietes,3.0,2.0,2.0,200.0
3.0,23121.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,1000.0
3.0,23121.0,2600000.0,Treballs realitzats per institucions sense fins de lucre.,3.0,2.0,2.0,0.0
3.0,23121.0,4110000.0,A Organismes Autònoms de l'Entitat Local.,3.0,2.0,4.0,0.0
3.0,23121.0,4800001.0,Protocol violències sexistes i sexuals,3.0,2.0,4.0,20000.0
3.0,23121.0,6240000.0,Elements de Transport.,3.0,2.0,6.0,0.0
3.0,23121.0,6250000.0,Mobiliari,3.0,2.0,6.0,0.0
3.0,23121.0,6370020.0,Equipament centre d'acolliment i pis pont,3.0,2.0,6.0,10000.0
3.0,23122.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,77245.52
3.0,23122.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,3364.64
3.0,23122.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,38597.68
3.0,23122.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,1393.16
3.0,23122.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,42381.89
3.0,23122.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,1461.46
3.0,23122.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,4755.53
3.0,23122.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,908.92
3.0,23122.0,1310000.0,Retribucions personal laboral temporal,3.0,2.0,1.0,58153.32
3.0,23122.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,12399.6
3.0,23122.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,3990.4
3.0,23122.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,4689.36
3.0,23122.0,1600000.0,Seguretat social,3.0,2.0,1.0,68648.29
3.0,23122.0,1600002.0,Malaltia,3.0,2.0,1.0,0.0
3.0,23122.0,1610000.0,Prestacions socials segons conveni,3.0,2.0,1.0,0.0
3.0,23122.0,2120000.0,Manteniment Edificis i altres,3.0,2.0,2.0,1000.0
3.0,23122.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,4000.0
3.0,23122.0,2200000.0,Material d'oficina ordinàri,3.0,2.0,2.0,1000.0
3.0,23122.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,500.0
3.0,23122.0,2210400.0,Subministrament vestuari,3.0,2.0,2.0,300.0
3.0,23122.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,2000.0
3.0,23122.0,2219901.0,Subministraments atenció drogodependències,3.0,2.0,2.0,11000.0
3.0,23122.0,2220000.0,Comunicacions,3.0,2.0,2.0,200.0
3.0,23122.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,7000.0
3.0,23122.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1000.0
3.0,23122.0,2270001.0,Prestació de serveis: seguretat,3.0,2.0,2.0,29000.0
3.0,23122.0,2279900.0,Prestació de serveis: metge i psicòloga,3.0,2.0,2.0,67051.0
3.0,23122.0,2279901.0,Transport de productes específics,3.0,2.0,2.0,7800.0
3.0,23122.0,2310000.0,Indemnitzacins per raó del servei. Quilometratge,3.0,2.0,2.0,4000.0
3.0,23122.0,2600000.0,Treballs realitzats per institucions sense fins de lucre,3.0,2.0,2.0,0.0
3.0,23123.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,350816.64
3.0,23123.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,165803.72
3.0,23123.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,144362.77
3.0,23123.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,70165.7
3.0,23123.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,213529.33
3.0,23123.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,114211.89
3.0,23123.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,24072.68
3.0,23123.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,15087.6
3.0,23123.0,1300000.0,Retribucions personal laboral fix,3.0,2.0,1.0,36851.87
3.0,23123.0,1310000.0,Retribucions persona laboral temporal,3.0,2.0,1.0,270145.3
3.0,23123.0,1310030.0,LABORAL TEMPORAL subtitució transitòria (vacances),3.0,2.0,1.0,9917.2
3.0,23123.0,1310040.0,LABORAL TEMPORAL subt.transitòria incapac.transitòria,3.0,2.0,1.0,14875.81
3.0,23123.0,1311000.0,Indemnitzacions per fi de contracte,3.0,2.0,1.0,0.0
3.0,23123.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,57305.16
3.0,23123.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,29433.26
3.0,23123.0,1501000.0,Productivitat personal laboral fix,3.0,2.0,1.0,2612.16
3.0,23123.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,23320.56
3.0,23123.0,1510000.0,Productivitat personal laboral fix,3.0,2.0,1.0,0.0
3.0,23123.0,1510001.0,Gratificacions personal funcionari interí,3.0,2.0,1.0,0.0
3.0,23123.0,1511000.0,Gratificacions personal laboral,3.0,2.0,1.0,0.0
3.0,23123.0,1511001.0,Gratificacions personal laboral temporal,3.0,2.0,1.0,0.0
3.0,23123.0,1600000.0,Seguretat Social,3.0,2.0,1.0,434371.77
3.0,23123.0,1600002.0,Malaltia,3.0,2.0,1.0,0.0
3.0,23123.0,1610000.0,Prestacions socials segons conveni,3.0,2.0,1.0,0.0
3.0,23123.0,2020000.0,Lloguer edificis i altres construccions,3.0,2.0,2.0,21000.0
3.0,23123.0,2120000.0,Manteniment Edificis i altres,3.0,2.0,2.0,22000.0
3.0,23123.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,15000.0
3.0,23123.0,2140000.0,Manteniment elements de transport,3.0,2.0,2.0,1000.0
3.0,23123.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,500.0
3.0,23123.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,16000.0
3.0,23123.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,7500.0
3.0,23123.0,2210300.0,Subministrament combustible,3.0,2.0,2.0,15000.0
3.0,23123.0,2210400.0,Vestuari,3.0,2.0,2.0,1500.0
3.0,23123.0,2210500.0,Subministrament alimentari,3.0,2.0,2.0,15000.0
3.0,23123.0,2210600.0,Subministrament productes farmacèutics,3.0,2.0,2.0,3000.0
3.0,23123.0,2211000.0,Subministraments productes de desinfecció i neteja,3.0,2.0,2.0,8000.0
3.0,23123.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,7500.0
3.0,23123.0,2220000.0,Comunicacions,3.0,2.0,2.0,500.0
3.0,23123.0,2230000.0,Transports,3.0,2.0,2.0,5000.0
3.0,23123.0,2240000.0,Assegurances,3.0,2.0,2.0,1000.0
3.0,23123.0,2260200.0,Publicitat i propaganda,3.0,2.0,2.0,0.0
3.0,23123.0,2260400.0,Despeses jurídiques,3.0,2.0,2.0,12000.0
3.0,23123.0,2269900.0,Despeses diverses,3.0,2.0,2.0,25000.0
3.0,23123.0,2270000.0,Prestació Serveis Neteja,3.0,2.0,2.0,13893.27
3.0,23123.0,2270001.0,Prestació de serveis: jardineria,3.0,2.0,2.0,9683.03
3.0,23123.0,2270100.0,Seguretat,3.0,2.0,2.0,0.0
3.0,23123.0,2279900.0,Prestació de serveis: menús,3.0,2.0,2.0,131491.25
3.0,23123.0,2279910.0,Prestació de serveis,3.0,2.0,2.0,160000.0
3.0,23123.0,2279912.0,Prestació pis de menors,3.0,2.0,2.0,20000.0
3.0,23123.0,2300000.0,Dels membres dels òrgans de govern,3.0,2.0,2.0,0.0
3.0,23123.0,2302000.0,Dietes,3.0,2.0,2.0,400.0
3.0,23123.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,10000.0
3.0,23123.0,2500000.0,Treb.realitzats per admns. públiq. i altres entit. públiques,3.0,2.0,2.0,0.0
3.0,23123.0,2600000.0,Treballs realitzats per institucions sense fins de lucre,3.0,2.0,2.0,0.0
3.0,23123.0,4500000.0,Programa Atura't,3.0,2.0,4.0,12000.0
3.0,23123.0,4800001.0,Ajuts tutela i acolliment familiar,3.0,2.0,4.0,160000.0
3.0,23123.0,4800002.0,Ajuts menors en risc de desprotecció,3.0,2.0,4.0,30000.0
3.0,23123.0,6220000.0,Inversió associada al funcionament operatiu dels serveis,3.0,2.0,6.0,40000.0
3.0,23123.0,6250000.0,Mobiliari,3.0,2.0,6.0,0.0
3.0,23123.0,6330000.0,"Maquinària, instal·lacions tècniques i utillatge",3.0,2.0,6.0,0.0
3.0,23123.0,6500000.0,Es Fabiol,3.0,2.0,6.0,215169.14
3.0,23124.0,2230000.0,Transports,3.0,2.0,2.0,2000.0
3.0,23124.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,2500.0
3.0,23124.0,2269900.0,Despeses diverses,3.0,2.0,2.0,600.0
3.0,23124.0,2269950.0,Pla insular de Família. Programes preventius comunitaris,3.0,2.0,2.0,25000.0
3.0,23124.0,2270600.0,Estudis i treballs tècnics,3.0,2.0,2.0,15000.0
3.0,23124.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,500.0
3.0,23124.0,4110002.0,Escola de Salut Pública - IME,3.0,2.0,4.0,80000.0
3.0,23124.0,4110007.0,Suport estadístic IME,3.0,2.0,4.0,15000.0
3.0,23124.0,4620000.0,Pla Insular Família. Finançament menjadors infantils,3.0,2.0,4.0,85000.0
3.0,23124.0,4800001.0,Pla Insular Família. Programa ajut alimenari,3.0,2.0,4.0,200000.0
3.0,23124.0,4800003.0,Pla Insular Família. Programa escolarització infantil PAIDÓS,3.0,2.0,4.0,50000.0
3.0,23125.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,10478.08
3.0,23125.0,1210001.0,Compl.Destí personal funcionari interí,3.0,2.0,1.0,4030.67
3.0,23125.0,1210101.0,Compl.Destí personal funcionari interí,3.0,2.0,1.0,4311.26
3.0,23125.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,734.3
3.0,23125.0,1310000.0,Retribucions persona laboral temporal,3.0,2.0,1.0,48150.76
3.0,23125.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,2077.2
3.0,23125.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,5224.32
3.0,23125.0,1600000.0,Seguretat Social,3.0,2.0,1.0,23581.68
3.0,23125.0,1610000.0,Prestacions socials segons conveni,3.0,2.0,1.0,0.0
3.0,23125.0,2050000.0,Arrendaments de mobiliari i estris,3.0,2.0,2.0,0.0
3.0,23125.0,2220000.0,Serveis de telecomunicacions,3.0,2.0,2.0,0.0
3.0,23125.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,2000.0
3.0,23125.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1600.0
3.0,23125.0,2279900.0,Prestació de serveis: assessoria jurídica,3.0,2.0,2.0,8958.26
3.0,23125.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,2000.0
3.0,23125.0,4800000.0,Fons Menorquí de Cooperació,3.0,2.0,4.0,15000.0
3.0,23131.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,17031.37
3.0,23131.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,6118.41
3.0,23131.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,9426.32
3.0,23131.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,1188.75
3.0,23131.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,2612.16
3.0,23131.0,1600000.0,Seguretat Social,3.0,2.0,1.0,11840.71
3.0,23131.0,4620000.0,Prestacions econòmiques dels Serv. Socials a Ajuntaments,3.0,2.0,4.0,500000.0
3.0,23131.0,4800000.0,Programa suport a la inserció,3.0,2.0,4.0,500000.0
3.0,23131.0,4800002.0,Ajunts a Gent Gran,3.0,2.0,4.0,100000.0
3.0,23131.0,4800003.0,Ajuts a persones amb discapacitat,3.0,2.0,4.0,100000.0
3.0,23131.0,4800004.0,Actuacions d'inserció i gestió programa inserció,3.0,2.0,4.0,65000.0
3.0,23131.0,4800006.0,Ajudes per estades terpèutiques fora l'illa,3.0,2.0,4.0,70000.0
3.0,23131.0,4800007.0,Ajuts econòmics per SAD a persones discapacitades,3.0,2.0,4.0,120000.0
3.0,23132.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,173847.56
3.0,23132.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,11040.41
3.0,23132.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,76348.31
3.0,23132.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,4727.25
3.0,23132.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,90682.64
3.0,23132.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,6284.22
3.0,23132.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,11857.43
3.0,23132.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,1188.76
3.0,23132.0,1310000.0,Retribucions personal laboral temporal,3.0,2.0,1.0,21527.26
3.0,23132.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,29326.56
3.0,23132.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,4073.4
3.0,23132.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,2077.2
3.0,23132.0,1600000.0,Seguretat Social,3.0,2.0,1.0,115658.88
3.0,23132.0,2120000.0,Manteniment Edificis i altres,3.0,2.0,2.0,10000.0
3.0,23132.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,3000.0
3.0,23132.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,2000.0
3.0,23132.0,2210100.0,Subministrament aigua,3.0,2.0,2.0,500.0
3.0,23132.0,2210300.0,Subministrament combustible,3.0,2.0,2.0,4000.0
3.0,23132.0,2210500.0,Subministraments alimentaris,3.0,2.0,2.0,500.0
3.0,23132.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,7000.0
3.0,23132.0,2230000.0,Transports,3.0,2.0,2.0,500.0
3.0,23132.0,2269900.0,Despeses diverses,3.0,2.0,2.0,6700.0
3.0,23132.0,2270000.0,Prestació de serveis: Neteja,3.0,2.0,2.0,16419.32
3.0,23132.0,2279900.0,Prestació de serveis,3.0,2.0,2.0,12000.0
3.0,23132.0,2279901.0,Prestació de serveis: Menús Calàbria i Platja Gran,3.0,2.0,2.0,76180.0
3.0,23132.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,2000.0
3.0,23132.0,2620000.0,Serveis transports i fisio prestats per ent.s/ànim de lucre,3.0,2.0,2.0,6000.0
3.0,23132.0,4890000.0,Aportació Fundació Demà,3.0,2.0,4.0,15000.0
3.0,23132.0,6230000.0,Equipament centres,3.0,2.0,6.0,15000.0
3.0,23133.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,3.0,2.0,1.0,473840.02
3.0,23133.0,1207001.0,Retribucions bàsiques personal funcionari interí,3.0,2.0,1.0,660602.7
3.0,23133.0,1210000.0,Complement destí personal funcionari de carrera,3.0,2.0,1.0,195900.39
3.0,23133.0,1210001.0,Complement destí personal funcionari interí,3.0,2.0,1.0,113364.34
3.0,23133.0,1210100.0,Complement específic personal funcionari de carrera,3.0,2.0,1.0,324021.91
3.0,23133.0,1210101.0,Complement específic personal funcionari interí,3.0,2.0,1.0,196413.24
3.0,23133.0,1210300.0,Altres complements personal funcionari de carrera,3.0,2.0,1.0,42179.14
3.0,23133.0,1210301.0,Altres complements personal funcionari interí,3.0,2.0,1.0,22548.6
3.0,23133.0,1300000.0,Retribucions personal laboral fix,3.0,2.0,1.0,37200.2
3.0,23133.0,1310000.0,Retribucions personal laboral temporal,3.0,2.0,1.0,349367.09
3.0,23133.0,1310030.0,Personal laboral subtitució transitòria (vacances),3.0,2.0,1.0,33057.25
3.0,23133.0,1310040.0,Personal laboral subt.transitòria incapac.transitòria,3.0,2.0,1.0,12396.47
3.0,23133.0,1311000.0,Indemitzacions per fi de contracte,3.0,2.0,1.0,0.0
3.0,23133.0,1500000.0,Productivitat personal funcionari de carrera,3.0,2.0,1.0,85588.32
3.0,23133.0,1500001.0,Productivitat personal funcionari interí,3.0,2.0,1.0,60461.92
3.0,23133.0,1501000.0,Productivitat personal laboral fix,3.0,2.0,1.0,2612.16
3.0,23133.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,30777.48
3.0,23133.0,1510000.0,Productivitat personal laboral fix,3.0,2.0,1.0,0.0
3.0,23133.0,1510001.0,Gratificacions personal funcionari interí,3.0,2.0,1.0,0.0
3.0,23133.0,1511000.0,Gratificacions personal laboral,3.0,2.0,1.0,0.0
3.0,23133.0,1511001.0,Gratificacions personal laboral temporal,3.0,2.0,1.0,0.0
3.0,23133.0,1600000.0,Seguretat Social,3.0,2.0,1.0,669751.41
3.0,23133.0,1600002.0,Malaltia,3.0,2.0,1.0,0.0
3.0,23133.0,1600003.0,Accidents,3.0,2.0,1.0,0.0
3.0,23133.0,1610000.0,Prestacions socials segons conveni,3.0,2.0,1.0,0.0
3.0,23133.0,2080000.0,Arrendaments de vestuaris modulars per als treballadors,3.0,2.0,2.0,7800.0
3.0,23133.0,2120000.0,Manteniment Edificis i altres,3.0,2.0,2.0,10000.0
3.0,23133.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,34000.0
3.0,23133.0,2140000.0,Manteniment elements de transport,3.0,2.0,2.0,3000.0
3.0,23133.0,2160000.0,Reparació i manteniment Equipament informatic,3.0,2.0,2.0,2880.0
3.0,23133.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,45000.0
3.0,23133.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,20000.0
3.0,23133.0,2210200.0,Subministrament gas,3.0,2.0,2.0,15000.0
3.0,23133.0,2210300.0,Subministrament combustible,3.0,2.0,2.0,40000.0
3.0,23133.0,2210400.0,Subministrament vestuari,3.0,2.0,2.0,5000.0
3.0,23133.0,2210500.0,Subministraments alimentaris,3.0,2.0,2.0,150000.0
3.0,23133.0,2210600.0,Productes farmacèutics i material sanitari,3.0,2.0,2.0,0.0
3.0,23133.0,2211000.0,Subministraments productes de desinfecció i neteja,3.0,2.0,2.0,90000.0
3.0,23133.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,70000.0
3.0,23133.0,2220000.0,Serveis de telecomunicacions,3.0,2.0,2.0,0.0
3.0,23133.0,2240000.0,Assegurances,3.0,2.0,2.0,0.0
3.0,23133.0,2250200.0,Tributs entitats locals,3.0,2.0,2.0,13000.0
3.0,23133.0,2269900.0,Despeses diverses,3.0,2.0,2.0,5000.0
3.0,23133.0,2269902.0,Altres despeses diverses,3.0,2.0,2.0,0.0
3.0,23133.0,2270000.0,Prestació de serveis: Neteja,3.0,2.0,2.0,175659.9
3.0,23133.0,2270001.0,Prestació de serveis: jardineria,3.0,2.0,2.0,5000.0
3.0,23133.0,2270600.0,Pla de qualitat,3.0,2.0,2.0,20000.0
3.0,23133.0,2279900.0,Altres treballs realitzats per altres empreses i profes.,3.0,2.0,2.0,26000.0
3.0,23133.0,2279904.0,Prestació de serveis: assessorament sanitari,3.0,2.0,2.0,19000.0
3.0,23133.0,2279905.0,Prestació de serveis: retirada residus sanitaris,3.0,2.0,2.0,0.0
3.0,23133.0,2310000.0,Dels membres dels òrgans de govern,3.0,2.0,2.0,0.0
3.0,23133.0,6250000.0,Mobiliari.,3.0,2.0,6.0,0.0
3.0,23133.0,6321300.0,Equipament i reformes Residència Gent Gran,3.0,2.0,6.0,100000.0
3.0,23134.0,1300000.0,Retribucions personal laboral fix,3.0,2.0,1.0,61054.63
3.0,23134.0,1310000.0,Retribucions personal laboral temporal,3.0,2.0,1.0,0.0
3.0,23134.0,1501000.0,Productivitat personal laboral fix,3.0,2.0,1.0,4461.12
3.0,23134.0,1501001.0,Productivitat personal laboral temporal,3.0,2.0,1.0,0.0
3.0,23134.0,1600000.0,Seguretat Social,3.0,2.0,1.0,20670.23
3.0,23134.0,1610000.0,Prestacions socials segons conveni,3.0,2.0,1.0,0.0
3.0,23134.0,2120000.0,Manteniment Edificis i altres,3.0,2.0,2.0,2000.0
3.0,23134.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,3.0,2.0,2.0,3000.0
3.0,23134.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,1700.0
3.0,23134.0,2210000.0,Subministraments energia elèctrica,3.0,2.0,2.0,15000.0
3.0,23134.0,2210100.0,Subministraments aigua,3.0,2.0,2.0,1600.0
3.0,23134.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,500.0
3.0,23134.0,2250200.0,Tributs entitats locals,3.0,2.0,2.0,2500.0
3.0,23134.0,2270000.0,Prestació de serveis: Neteja,3.0,2.0,2.0,36943.48
3.0,23134.0,2279901.0,Prestació de serveis: teleassistència,3.0,2.0,2.0,260000.0
3.0,23134.0,4539001.0,Ajut Universitat Oberta Majors,3.0,2.0,4.0,18400.0
3.0,23134.0,4620004.0,Centre de promoció de l'autonomia Ciutadella,3.0,2.0,4.0,75000.0
3.0,23134.0,4620005.0,Ajudes gent gran,3.0,2.0,4.0,1616775.38
