#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales
2.0,92000.0,2260600.0,"Reunions, conferències i cursos",,9.0,2.0,1000.0
2.0,92000.0,2269900.0,Despeses diverses,,9.0,2.0,5000.0
2.0,92000.0,2270000.0,Prestació de serveis: neteja,,9.0,2.0,200000.0
2.0,92000.0,2270001.0,Prestació de serveis: seguretat,,9.0,2.0,332500.0
2.0,92000.0,2270602.0,Suport al voluntariat,,9.0,2.0,5000.0
2.0,92000.0,2279900.0,Serveis de destrucció de documents,,9.0,2.0,6000.0
2.0,92000.0,2600000.0,Visor pressupostari,,9.0,2.0,4600.0
2.0,92000.0,4800000.0,Ajuts entitats tercer sector,,9.0,4.0,5000.0
2.0,92000.0,6220000.0,Projecte Ca l'Avi,,9.0,6.0,800000.0
2.0,92000.0,6230000.0,"Maquinaria, instal·lacions i estris",,9.0,6.0,14000.0
2.0,92000.0,6250000.0,Mobiliari,,9.0,6.0,5000.0
2.0,92000.0,6410000.0,Aplicacions informàtiques,,9.0,6.0,100000.0
2.0,92010.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,15293.69
2.0,92010.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,12230.42
2.0,92010.0,1210000.0,Complement destí personal funcionari de  carrera,,9.0,1.0,5641.05
2.0,92010.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,4230.79
2.0,92010.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,6307.57
2.0,92010.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,7242.02
2.0,92010.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,1157.78
2.0,92010.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,950.59
2.0,92010.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,1996.2
2.0,92010.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,2612.16
2.0,92010.0,1600000.0,Seguretat social,,9.0,1.0,16200.6
2.0,92010.0,2160000.0,Reparació i manteniment equips informàtics,,9.0,2.0,10000.0
2.0,92010.0,2200200.0,Material informàtic,,9.0,2.0,9000.0
2.0,92010.0,2279902.0,"Contracte serveis, materials i aplicacions informàtiques",,9.0,2.0,1269364.42
2.0,92010.0,6260800.0,Equips informàtics,,9.0,6.0,306213.0
2.0,92010.0,6410000.0,Despeses en aplicacions informàtiques,,9.0,6.0,155364.0
2.0,92010.0,6410400.0,Programes informàtics departament de serveis generals,,9.0,6.0,9000.0
2.0,92020.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,191205.65
2.0,92020.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,174881.42
2.0,92020.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,70638.65
2.0,92020.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,26641.35
2.0,92020.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,89629.77
2.0,92020.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,43218.53
2.0,92020.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,14274.22
2.0,92020.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,5930.27
2.0,92020.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,535815.96
2.0,92020.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,12200.52
2.0,92020.0,1510000.0,Gratificacions,,9.0,1.0,20904.15
2.0,92020.0,1530000.0,Nits i festius per conveni,,9.0,1.0,170000.0
2.0,92020.0,1600000.0,Seguretat social,,9.0,1.0,185707.13
2.0,92020.0,1610000.0,Prestacions socials segons conveni,,9.0,1.0,500000.0
2.0,92020.0,1620400.0,Ajuts socials segons conveni,,9.0,1.0,97000.0
2.0,92020.0,2200100.0,Subscripcions i publicacions,,9.0,2.0,300.0
2.0,92020.0,2210400.0,Subministrament de vestuari,,9.0,2.0,300.0
2.0,92020.0,2230607.0,Transport PFC,,9.0,2.0,300.0
2.0,92020.0,2260400.0,Despeses jurídiques,,9.0,2.0,25000.0
2.0,92020.0,2260607.0,Pla Insular de Formació Continuada,,9.0,2.0,30000.0
2.0,92020.0,2260700.0,Assistència a tribunals oposicions i proves selectives,,9.0,2.0,15000.0
2.0,92020.0,2260701.0,Despeses diverses relacionades amb l'organització OPOS,,9.0,2.0,5000.0
2.0,92020.0,2270601.0,Manteniment aplicacions informàtiques,,9.0,2.0,36000.0
2.0,92020.0,2270620.0,Estudis i treballs tècnics Revisió Catàleg de Llocs de Feina,,9.0,2.0,15000.0
2.0,92020.0,2279900.0,Contracte higiene industrial i medicina del treball,,9.0,2.0,85859.97
2.0,92020.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,,9.0,2.0,15200.0
2.0,92020.0,2330000.0,Dietes teletreball,,9.0,2.0,5000.0
2.0,92020.0,6410000.0,Programa informàtic gestió de persones,,9.0,6.0,42000.0
2.0,92020.0,8300000.0,Bestretes i Préstecs,,9.0,8.0,275000.0
2.0,92060.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,23659.45
2.0,92060.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,112520.93
2.0,92060.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,8850.87
2.0,92060.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,45607.84
2.0,92060.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,10590.49
2.0,92060.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,65411.83
2.0,92060.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,1454.23
2.0,92060.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,10557.23
2.0,92060.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,3555.84
2.0,92060.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,17254.68
2.0,92060.0,1600000.0,Seguretat social,,9.0,1.0,88240.3
2.0,92060.0,2220300.0,Comunicacions Informàtiques,,9.0,2.0,3200.0
2.0,92061.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,23398.42
2.0,92061.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,62678.67
2.0,92061.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,7284.64
2.0,92061.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,7284.64
2.0,92061.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,13004.5
2.0,92061.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,13004.5
2.0,92061.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,1454.23
2.0,92061.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,1454.23
2.0,92061.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,3555.84
2.0,92061.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,3555.84
2.0,92061.0,1600000.0,Seguretat social,,9.0,1.0,40169.4
2.0,92061.0,2200100.0,Subscripcions i publicacions,,9.0,2.0,18000.0
2.0,92061.0,2260400.0,Despeses jurídiques,,9.0,2.0,12000.0
2.0,92061.0,2269900.0,Despeses diverses,,9.0,2.0,1500.0
2.0,92080.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,18689.73
2.0,92080.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,66464.33
2.0,92080.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,7284.64
2.0,92080.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,25048.8
2.0,92080.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,10590.49
2.0,92080.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,33562.5
2.0,92080.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,1454.23
2.0,92080.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,4662.82
2.0,92080.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,3555.84
2.0,92080.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,10241.4
2.0,92080.0,1600000.0,Seguretat social,,9.0,1.0,53387.85
2.0,92500.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,224340.29
2.0,92500.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,69466.44
2.0,92500.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,89359.24
2.0,92500.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,23580.74
2.0,92500.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,123727.8
2.0,92500.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,40020.87
2.0,92500.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,14335.49
2.0,92500.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,6420.2
2.0,92500.0,1300000.0,Retribucions personal laboral fix,,9.0,1.0,46064.93
2.0,92500.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,35797.08
2.0,92500.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,12313.44
2.0,92500.0,1501000.0,Productivitat personal laboral fix,,9.0,1.0,3697.92
2.0,92500.0,1600000.0,Seguretat social,,9.0,1.0,194008.94
2.0,92500.0,2312000.0,Indemnització per raó del servei. Quilometratge,,9.0,2.0,2000.0
2.0,92900.0,5000000.0,Dotació al fons de contingència,,9.0,5.0,346000.0
2.0,93100.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,52640.6
2.0,93100.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,158175.83
2.0,93100.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,23198.72
2.0,93100.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,47750.81
2.0,93100.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,31615.72
2.0,93100.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,65645.46
2.0,93100.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,5639.39
2.0,93100.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,8729.06
2.0,93100.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,7710.24
2.0,93100.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,19349.28
2.0,93100.0,1600000.0,Seguretat social,,9.0,1.0,122345.94
2.0,93100.0,2200100.0,Subscripcions i publicacions,,9.0,2.0,5000.0
2.0,93100.0,2269902.0,Despeses diverses,,9.0,2.0,1000.0
2.0,93100.0,2270600.0,Pla control financer,,9.0,2.0,25000.0
2.0,93100.0,2302000.0,Indemnitzacions per raó del servei. Dietes,,9.0,2.0,500.0
2.0,93100.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,,9.0,2.0,500.0
2.0,93300.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,43440.87
2.0,93300.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,38872.77
2.0,93300.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,16739.42
2.0,93300.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,13395.7
2.0,93300.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,23594.98
2.0,93300.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,23563.22
2.0,93300.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,2721.68
2.0,93300.0,1210301.0,Altres complementes personal funcionari interí,,9.0,1.0,3092.19
2.0,93300.0,1300000.0,Retribucions personal laboral fix,,9.0,1.0,25322.42
2.0,93300.0,1310000.0,Retribucions personal laboral temporal,,9.0,1.0,25773.11
2.0,93300.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,5224.32
2.0,93300.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,5841.36
2.0,93300.0,1501000.0,Productivitat personal laboral fix,,9.0,1.0,2077.2
2.0,93300.0,1501001.0,Productivitat personal laboral temporal,,9.0,1.0,2077.2
2.0,93300.0,1600000.0,Seguretat social,,9.0,1.0,73080.35
2.0,93300.0,2120000.0,Manteniment d'edificis i altres,,9.0,2.0,20000.0
2.0,93300.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària  ,,9.0,2.0,29599.97
2.0,93300.0,2140000.0,Manteniment elements de transport,,9.0,2.0,2000.0
2.0,93300.0,2160000.0,Manteniment equips per a processos d’informació,,9.0,2.0,2500.0
2.0,93300.0,2210300.0,Subministrament de combustible,,9.0,2.0,3000.0
2.0,93300.0,2210400.0,Subministrament vestuari,,9.0,2.0,900.0
2.0,93300.0,2220000.0,Comunicacions,,9.0,2.0,1000.0
2.0,93300.0,2230000.0,Transports,,9.0,2.0,250.0
2.0,93300.0,2240000.0,Assegurances,,9.0,2.0,86120.0
2.0,93300.0,2250200.0,Tributs,,9.0,2.0,1800.0
2.0,93300.0,2269902.0,Despeses diverses,,9.0,2.0,1000.0
2.0,93300.0,2270000.0,Prestació de serveis: neteja,,9.0,2.0,700000.0
2.0,93300.0,2279906.0,Prestació de serveis: manteniment,,9.0,2.0,315000.0
2.0,93300.0,2279918.0,Prestació de serveis: manteniment de jardins,,9.0,2.0,5000.0
2.0,93300.0,2279930.0,Prestació de serveis: desinsectació,,9.0,2.0,30000.0
2.0,93300.0,6230000.0,"Maquinària, instal·lacios i estris",,9.0,6.0,10000.0
2.0,93300.0,6250000.0,Adquisició de mobiliari,,9.0,6.0,15000.0
2.0,93300.0,6321000.0,Millores i grans reparacions a centres pluridepartamentals,,9.0,6.0,85000.0
2.0,93300.0,6330000.0,"Reposició de maquinària, instal·lacions i estris",,9.0,6.0,10000.0
2.0,93300.0,6410000.0,Aplicacions informàtiques,,9.0,6.0,1750.0
3.0,23100.0,1010000.0,Retribucions bàsiques del personal gabinet,,2.0,1.0,98484.33
3.0,23100.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,50259.8
3.0,23100.0,1207001.0,Retribucions bàsiques personal funcionari interí,,2.0,1.0,114968.37
3.0,23100.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,17243.72
3.0,23100.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,33178.98
3.0,23100.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,21881.81
3.0,23100.0,1210101.0,Complement específic personal funcionari interí,,2.0,1.0,52679.89
3.0,23100.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,3208.59
3.0,23100.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,7666.94
3.0,23100.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,6685.56
3.0,23100.0,1500001.0,Productivitat personal funcionari interí,,2.0,1.0,15847.86
3.0,23100.0,1600000.0,Seguretat social,,2.0,1.0,128993.88
3.0,23100.0,2120000.0,Manteniment edificis i altres,3.0,2.0,2.0,3300.0
3.0,23100.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,3500.0
3.0,23100.0,2130100.0,"Manteniment de maquinària, instal·lacions i estris",3.0,2.0,2.0,700.0
3.0,23100.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,600.0
3.0,23100.0,2210000.0,Subministrament d'energia elèctrica,3.0,2.0,2.0,14000.0
3.0,23100.0,2210100.0,Subministrament d'aigua,3.0,2.0,2.0,9000.0
3.0,23100.0,2210300.0,Subministrament de combustible,3.0,2.0,2.0,5200.0
3.0,23100.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,2000.0
3.0,23100.0,2230000.0,Transports,3.0,2.0,2.0,5000.0
3.0,23100.0,2250200.0,Tributs,3.0,2.0,2.0,10000.0
3.0,23100.0,2260100.0,Despeses de protocol,3.0,2.0,2.0,600.0
3.0,23100.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,1000.0
3.0,23100.0,2269900.0,Despeses diverses,3.0,2.0,2.0,2000.0
3.0,23100.0,2270600.0,Estudis i treballs tècnics,3.0,2.0,2.0,30000.0
3.0,23100.0,2302000.0,Indemnitzacions per raó del servei. Dietes,3.0,2.0,2.0,1000.0
3.0,23100.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,1000.0
3.0,23100.0,4800011.0,Ajuts a entitats socials,3.0,2.0,4.0,520000.0
3.0,23100.0,4890018.0,Programa de transport assistit,3.0,2.0,4.0,45000.0
3.0,23100.0,6400000.0,Menorca accessible (pressupostos participatius),3.0,2.0,6.0,250000.0
3.0,23111.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,23164.83
3.0,23111.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,9976.09
3.0,23111.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,10045.39
3.0,23111.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,1267.45
3.0,23111.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,2612.16
3.0,23111.0,1600000.0,Seguretat social,,2.0,1.0,12166.54
3.0,23111.0,2230000.0,Transports,3.0,2.0,2.0,2000.0
3.0,23111.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,2500.0
3.0,23111.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1500.0
3.0,23111.0,2279900.0,Prestació de serveis,3.0,2.0,2.0,25000.0
3.0,23111.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,500.0
3.0,23111.0,4110000.0,Suport estadístic IME,3.0,2.0,4.0,20000.0
3.0,23111.0,4620003.0,Finançament dels Serveis Socials Comunitaris Bàsics,3.0,2.0,4.0,2196374.15
3.0,23111.0,4620005.0,Ajuts finançament EMIF dels ajuntaments de Menorca,3.0,2.0,4.0,500000.0
3.0,23121.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,161496.48
3.0,23121.0,1207001.0,Retribucions bàsiques personal funcionari interí,,2.0,1.0,41460.32
3.0,23121.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,56992.5
3.0,23121.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,13716.27
3.0,23121.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,86125.57
3.0,23121.0,1210101.0,Complement específic personal funcionari interí,,2.0,1.0,25931.11
3.0,23121.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,15775.32
3.0,23121.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,3473.34
3.0,23121.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,21700.24
3.0,23121.0,1500001.0,Productivitat personal funcionari interí,,2.0,1.0,6671.08
3.0,23121.0,1600000.0,Seguretat social,,2.0,1.0,124126.95
3.0,23121.0,2020000.0,Lloguers,3.0,2.0,2.0,19000.0
3.0,23121.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,1000.0
3.0,23121.0,2210000.0,Subministrament d'energia elèctrica,3.0,2.0,2.0,6000.0
3.0,23121.0,2210100.0,Subministrament d'aigua,3.0,2.0,2.0,800.0
3.0,23121.0,2210500.0,Subministrament alimentari,3.0,2.0,2.0,10000.0
3.0,23121.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,2000.0
3.0,23121.0,2230000.0,Transports,3.0,2.0,2.0,2000.0
3.0,23121.0,2240000.0,Assegurances,3.0,2.0,2.0,2000.0
3.0,23121.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,40000.0
3.0,23121.0,2260600.0,"Jornades, conferències i cursos",3.0,2.0,2.0,10000.0
3.0,23121.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1000.0
3.0,23121.0,2270600.0,Estudis i treballs tècnics,3.0,2.0,2.0,2000.0
3.0,23121.0,2270601.0,Programa d’atenció a persones adultes víctimes d’ASI,3.0,2.0,2.0,30000.0
3.0,23121.0,2279900.0,Prestació serveis: assessoria jurídica,3.0,2.0,2.0,25000.0
3.0,23121.0,2302000.0,Indemnitzacions per raó del servei. Dietes,3.0,2.0,2.0,200.0
3.0,23121.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,2000.0
3.0,23121.0,4800000.0,Prestació ec. dones vícitmes de violència de gènere,3.0,2.0,4.0,20000.0
3.0,23121.0,4800001.0,Protocol violències sexistes i sexuals,3.0,2.0,4.0,20000.0
3.0,23121.0,7200000.0,Sales amables. Administració General de l’Estat,3.0,2.0,7.0,50000.0
3.0,23122.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,85152.77
3.0,23122.0,1207001.0,Retribucions bàsiques personal funcionari interí,,2.0,1.0,45203.26
3.0,23122.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,31297.69
3.0,23122.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,14357.89
3.0,23122.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,45165.31
3.0,23122.0,1210101.0,Complement específic personal funcionari interí,,2.0,1.0,26009.0
3.0,23122.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,6007.38
3.0,23122.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,3583.01
3.0,23122.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,12318.6
3.0,23122.0,1500001.0,Productivitat personal funcionari interí,,2.0,1.0,6685.56
3.0,23122.0,1600000.0,Seguretat social,,2.0,1.0,77489.48
3.0,23122.0,2120000.0,Manteniment d'edificis i altres,3.0,2.0,2.0,1000.0
3.0,23122.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,3600.0
3.0,23122.0,2200000.0,Material d'oficina ordinari,3.0,2.0,2.0,1000.0
3.0,23122.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,500.0
3.0,23122.0,2210400.0,Subministrament de vestuari,3.0,2.0,2.0,300.0
3.0,23122.0,2219900.0,Subministrament diversos,3.0,2.0,2.0,2000.0
3.0,23122.0,2219901.0,Subministraments atenció drogodependències,3.0,2.0,2.0,15000.0
3.0,23122.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,15000.0
3.0,23122.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1000.0
3.0,23122.0,2279900.0,Prestació de serveis: metge i psicòloga,3.0,2.0,2.0,40000.0
3.0,23122.0,2279901.0,Transport productes específics,3.0,2.0,2.0,1000.0
3.0,23122.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,4000.0
3.0,23123.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,518686.87
3.0,23123.0,1207001.0,Retribucions bàsiques personal funcionari interí,,2.0,1.0,343571.53
3.0,23123.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,175105.83
3.0,23123.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,81802.15
3.0,23123.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,304414.35
3.0,23123.0,1210101.0,Complement específic personal funcionari interí,,2.0,1.0,159558.11
3.0,23123.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,34784.8
3.0,23123.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,20297.23
3.0,23123.0,1300000.0,Retribucions personal laboral fix,,2.0,1.0,40473.19
3.0,23123.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,74587.68
3.0,23123.0,1500001.0,Productivitat personal funcionari interí,,2.0,1.0,38105.46
3.0,23123.0,1501000.0,Productivitat personal laboral fix,,2.0,1.0,2612.16
3.0,23123.0,1600000.0,Seguretat social,,2.0,1.0,522687.37
3.0,23123.0,2020000.0,Lloguers,3.0,2.0,2.0,25000.0
3.0,23123.0,2120000.0,Mantenimen edificis i altres,3.0,2.0,2.0,30000.0
3.0,23123.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,15000.0
3.0,23123.0,2140000.0,Manteniment d'elements de transport,3.0,2.0,2.0,1000.0
3.0,23123.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,500.0
3.0,23123.0,2210000.0,Subministraments d'energia elèctrica,3.0,2.0,2.0,18000.0
3.0,23123.0,2210100.0,Subministrament d'aigua,3.0,2.0,2.0,7500.0
3.0,23123.0,2210300.0,Subministrament de combustible,3.0,2.0,2.0,15000.0
3.0,23123.0,2210400.0,Subministrament vestuari,3.0,2.0,2.0,3000.0
3.0,23123.0,2210500.0,Subministrament alimentari,3.0,2.0,2.0,15000.0
3.0,23123.0,2210600.0,Subministrament de productes farmacèutics,3.0,2.0,2.0,3000.0
3.0,23123.0,2211000.0,Subministraments productes de desinfecció i neteja,3.0,2.0,2.0,8000.0
3.0,23123.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,7500.0
3.0,23123.0,2230000.0,Transports,3.0,2.0,2.0,6000.0
3.0,23123.0,2240000.0,Assegurances,3.0,2.0,2.0,1000.0
3.0,23123.0,2260400.0,Despeses jurídiques,3.0,2.0,2.0,20000.0
3.0,23123.0,2269900.0,Despeses diverses,3.0,2.0,2.0,30000.0
3.0,23123.0,2270001.0,Prestació de serveis jardineria,3.0,2.0,2.0,10000.0
3.0,23123.0,2279901.0,Prestació de serveis menús,3.0,2.0,2.0,150000.0
3.0,23123.0,2279910.0,Prestació de serveis,3.0,2.0,2.0,44446.23
3.0,23123.0,2279912.0,Prestació servei residencial acció educativa especial,3.0,2.0,2.0,315553.77
3.0,23123.0,2302000.0,Indemnitzacions per raó del servei. Dietes,3.0,2.0,2.0,400.0
3.0,23123.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,10000.0
3.0,23123.0,4500000.0,Programa Atura’t,3.0,2.0,4.0,12000.0
3.0,23123.0,4800001.0,Ajuts tutela i acolliment familiar,3.0,2.0,4.0,160000.0
3.0,23123.0,4800002.0,Ajuts menors en risc de desprotecció,3.0,2.0,4.0,30000.0
3.0,23123.0,6220000.0,Inversió associada al funcionament operatiu dels serveis,3.0,2.0,6.0,100000.0
3.0,23123.0,6250000.0,Mobiliari,3.0,2.0,6.0,50000.0
3.0,23123.0,6290000.0,Redacció projecte i obres Vasallo,3.0,2.0,6.0,400000.0
3.0,23123.0,6500000.0,Es Fabiol,3.0,2.0,6.0,542189.58
3.0,23124.0,2230000.0,Transports,3.0,2.0,2.0,2000.0
3.0,23124.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,2500.0
3.0,23124.0,2269900.0,Despeses diverses,3.0,2.0,2.0,600.0
3.0,23124.0,2269950.0,Pla insular de Família. Programes preventius comunitaris,3.0,2.0,2.0,25000.0
3.0,23124.0,2279900.0,Prestació serveis: Programa atenció al dol,3.0,2.0,2.0,30000.0
3.0,23124.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,500.0
3.0,23124.0,4110002.0,Escola de Salut Pública - IME,3.0,2.0,4.0,80000.0
3.0,23124.0,4620000.0,Pla Insular Família. Finançament mejadors infantils,3.0,2.0,4.0,85000.0
3.0,23124.0,4800001.0,Pla Insular Família. Programa ajut alimentari,3.0,2.0,4.0,200000.0
3.0,23124.0,4800003.0,Pla insular Família. Programa escolarització infantil PAIDÓS,3.0,2.0,4.0,50000.0
3.0,23125.0,1207000.0,Retribucions bàsiques personal funcionari carrera,,2.0,1.0,38298.72
3.0,23125.0,1207001.0,Retribucions bàsiques personal funcionari interí,,2.0,1.0,11491.23
3.0,23125.0,1210000.0,Complement destí personal funcionari carrera,,2.0,1.0,11923.6
